MaineC,0,0.13330000000000000000,0.11070780399274047187,0.02976582854631635119
martijnvg,0,0.00000000000000000000,0.00000000000000000000,0.00197758734344100198
masaruh,0,0.04440000000000000000,0.02722323049001814882,0.01026957637997432606
mattweber,0,0.00000000000000000000,0.00362976406533575318,0.01158536585365853659
mikemccand,0,0.06820000000000000000,0.01270417422867513612,0.04227642276422764228
Mpdreamz,0,0.00000000000000000000,0.00000000000000000000,0.00203252032520325203
nik9000,0,0.20450000000000000000,0.46279491833030852995,0.22433721605737010102
nknize,0,0.02270000000000000000,0.04537205081669691470,0.00487804878048780488
olegmyrk,0,0.00000000000000000000,0.00000000000000000000,0.00162601626016260163
pickypg,0,0.00000000000000000000,0.00000000000000000000,0.01097560975609756098
polyfractal,0,0.00000000000000000000,0.00000000000000000000,0.01219512195121951220
rjernst,0,0.09090000000000000000,0.05081669691470054446,0.05359354025064211578
rmuir,0,0.00000000000000000000,0.00000000000000000000,0.00813008130081300813
russcam,0,0.00000000000000000000,0.00000000000000000000,0.00348432055749128920
s1monw,0,0.13640000000000000000,0.06715063520871143376,0.07808563733580723689
tlrx,0,0.00000000000000000000,0.00000000000000000000,0.00778776208814719726
ywelsch,0,0.00000000000000000000,0.00000000000000000000,0.01402439024390243902
areek,0,0.06820000000000000000,0.08166969147005444646,0.03216883672596124457
bleskes,0,0.11360000000000000000,0.06533575317604355717,0.09707041995231982395
cbuescher,0,0.00000000000000000000,0.00000000000000000000,0.08823021627899676680
clintongormley,0,0.00000000000000000000,0.00000000000000000000,0.01700618045290702544
colings86,0,0.02270000000000000000,0.00000000000000000000,0.02129307007355787844
dadoonet,0,0.04550000000000000000,0.01996370235934664247,0.02621645577358029219
dakrone,0,0.02270000000000000000,0.00181488203266787659,0.02922808898418654516
djschny,0,0.00000000000000000000,0.00000000000000000000,0.00081300813008130081
dmitry,0,0.00000000000000000000,0.00000000000000000000,0.00121951219512195122
jasontedor,0,0.02270000000000000000,0.00000000000000000000,0.06724397075903532145
javanna,0,0.00000000000000000000,0.00000000000000000000,0.02435458565111966909
jdconrad,0,0.08510000000000000000,0.04900181488203266788,0.01962305986696230599
jimczi,0,0.00000000000000000000,0.00000000000000000000,0.00304878048780487805
jpountz,0,0.02270000000000000000,0.00181488203266787659,0.05545876887340301974
a2lin,1,0.00000000000000000000,0.01777777777777777778,0.00566674334790276819
abeyad,1,0.04850000000000000000,0.00111111111111111111,0.01638675712749786824
anhlqn,1,0.00000000000000000000,0.00000000000000000000,0.00352733686067019400
areek,1,0.01940000000000000000,0.17518518518518518519,0.01113895850737956001
arthurbragaa,1,0.00000000000000000000,0.00148148148148148148,0.00000000000000000000
bkarlovitz,1,0.00000000000000000000,0.00074074074074074074,0.00308641975308641975
bleskes,1,0.08740000000000000000,0.12259259259259259259,0.10064748001649433974
bohyun-e,1,0.00000000000000000000,0.00000000000000000000,0.01234567901234567901
brandonkearby,1,0.00000000000000000000,0.00888888888888888889,0.00468284376330353342
cbuescher,1,0.00000000000000000000,0.00000000000000000000,0.03286322036322036322
clintongormley,1,0.08740000000000000000,0.00518518518518518519,0.07943725710620041233
dadoonet,1,0.04850000000000000000,0.00074074074074074074,0.01183662016995350329
dakrone,1,0.01940000000000000000,0.00000000000000000000,0.01722004958719934565
danielmitterdorfer,1,0.00970000000000000000,0.00185185185185185185,0.00662797974625931615
dliappis,1,0.00970000000000000000,0.01333333333333333333,0.00638569604086845466
dmitry,1,0.00000000000000000000,0.00000000000000000000,0.00061728395061728395
epixa,1,0.00000000000000000000,0.00000000000000000000,0.00308641975308641975
gangakrishh,1,0.00000000000000000000,0.00000000000000000000,0.00154320987654320988
GlenRSmith,1,0.00000000000000000000,0.00000000000000000000,0.00112233445566778900
gmarz,1,0.00000000000000000000,0.00000000000000000000,0.00176366843033509700
imotov,1,0.00970000000000000000,0.00481481481481481481,0.00273368606701940035
Irvyne,1,0.00000000000000000000,0.00074074074074074074,0.00000000000000000000
jasontedor,1,0.18450000000000000000,0.04703703703703703704,0.09938451078166308271
javanna,1,0.00970000000000000000,0.00259259259259259259,0.02172251616696061141
jaymode,1,0.01940000000000000000,0.00777777777777777778,0.01076906632462188018
jdconrad,1,0.02880000000000000000,0.01629629629629629630,0.01502057613168724280
jimczi,1,0.00000000000000000000,0.00000000000000000000,0.00154320987654320988
jpountz,1,0.03880000000000000000,0.01111111111111111111,0.03003758929684855611
jsieler,1,0.00000000000000000000,0.00000000000000000000,0.00308641975308641975
jvz,1,0.00000000000000000000,0.00148148148148148148,0.01234567901234567901
kalimatas,1,0.00000000000000000000,0.00222222222222222222,0.00000000000000000000
karmi,1,0.00000000000000000000,0.00000000000000000000,0.00042571306939123031
m9aertner,1,0.00000000000000000000,0.00000000000000000000,0.00026838432635534085
MaineC,1,0.06600000000000000000,0.09333333333333333333,0.01451749368416035083
makeyang,1,0.00000000000000000000,0.00000000000000000000,0.00164609053497942387
markwalkom,1,0.00000000000000000000,0.00074074074074074074,0.00053676865271068170
martijnvg,1,0.00000000000000000000,0.00000000000000000000,0.01087754421087754421
mikemccand,1,0.00000000000000000000,0.00000000000000000000,0.02114540466392318244
NickCraver,1,0.00000000000000000000,0.00000000000000000000,0.00161030595813204509
nik9000,1,0.09710000000000000000,0.13666666666666666667,0.17451272237284249199
nknize,1,0.00970000000000000000,0.00407407407407407407,0.00246913580246913580
pickypg,1,0.00970000000000000000,0.00037037037037037037,0.01707818930041152263
polyfractal,1,0.00000000000000000000,0.00000000000000000000,0.00617283950617283951
ppf2,1,0.00000000000000000000,0.00074074074074074074,0.00000000000000000000
rjernst,1,0.08740000000000000000,0.08851851851851851852,0.04469980551851896881
rmuir,1,0.00000000000000000000,0.00000000000000000000,0.00082304526748971193
ruflin,1,0.00000000000000000000,0.00000000000000000000,0.00026838432635534085
s1monw,1,0.09620000000000000000,0.18814814814814814815,0.09423579753970114345
shubham391,1,0.00000000000000000000,0.00074074074074074074,0.00000000000000000000
skearns64,1,0.00000000000000000000,0.00000000000000000000,0.00042571306939123031
spinscale,1,0.01940000000000000000,0.00000000000000000000,0.00000000000000000000
tlrx,1,0.03880000000000000000,0.03444444444444444444,0.05441050718828496606
yevhen,1,0.00000000000000000000,0.00888888888888888889,0.00176366843033509700
yutaono,1,0.00000000000000000000,0.00037037037037037037,0.00000000000000000000
ywelsch,1,0.00000000000000000000,0.00000000000000000000,0.03548327529809011290
litong01,10,0.00000000000000000000,0.00000000000000000000,0.00053022269353128314
MaineC,10,0.05620000000000000000,0.02512288367012561442,0.00733355306526038233
markwalkom,10,0.00000000000000000000,0.00000000000000000000,0.00053022269353128314
martijnvg,10,0.01150000000000000000,0.01110504278172219188,0.01703602557261093846
mikemccand,10,0.01150000000000000000,0.00072819952667030766,0.00623011664899257688
Mpdreamz,10,0.00000000000000000000,0.00000000000000000000,0.00101626016260162602
NickCraver,10,0.00000000000000000000,0.00000000000000000000,0.00159066808059384942
nik9000,10,0.28890000000000000000,0.59148006553795740033,0.31828484609432195704
pickypg,10,0.00000000000000000000,0.00000000000000000000,0.00256739409499358151
rjernst,10,0.10340000000000000000,0.06171490988530857455,0.05414339313388523964
s1monw,10,0.05750000000000000000,0.04988166757691607500,0.08877414275441412009
spinscale,10,0.00000000000000000000,0.00000000000000000000,0.00067750677506775068
tlrx,10,0.00000000000000000000,0.00000000000000000000,0.01270146911995435744
yevhen,10,0.00000000000000000000,0.00109229929000546150,0.00174216027874564460
ywelsch,10,0.01150000000000000000,0.00036409976333515383,0.04227642276422764228
a2lin,10,0.00000000000000000000,0.00163844893500819224,0.00558943089430894309
abeyad,10,0.01150000000000000000,0.00946659384671399964,0.00842044134727061556
areek,10,0.03450000000000000000,0.03258692881849626798,0.01608441836298062229
bleskes,10,0.14940000000000000000,0.11669397414891680320,0.10972778639938320688
brwe,10,0.00000000000000000000,0.00000000000000000000,0.00048780487804878049
cbuescher,10,0.00000000000000000000,0.00000000000000000000,0.02971324983520105471
clintongormley,10,0.01150000000000000000,0.00000000000000000000,0.01735489845245942807
colings86,10,0.01150000000000000000,0.00000000000000000000,0.00717770034843205575
dadoonet,10,0.03450000000000000000,0.00418714727835426907,0.01687366976198811886
dakrone,10,0.00000000000000000000,0.00000000000000000000,0.01673552675673566448
danielmitterdorfer,10,0.02270000000000000000,0.01365374112506826871,0.00393391030684500393
djschny,10,0.00000000000000000000,0.00000000000000000000,0.00040650406504065041
elasticmachine,10,0.00000000000000000000,0.00000000000000000000,0.00203252032520325203
hariso,10,0.00000000000000000000,0.00000000000000000000,0.00135501355013550136
imotov,10,0.02300000000000000000,0.00473329692335699982,0.00658853341780171048
jasontedor,10,0.10340000000000000000,0.04077917349353722920,0.09085325449876328273
javanna,10,0.06820000000000000000,0.01875113781176042236,0.06058389668145765707
jaymode,10,0.01150000000000000000,0.00364099763335153832,0.00221729490022172949
jdconrad,10,0.05490000000000000000,0.00364099763335153832,0.00348432055749128920
jimczi,10,0.01150000000000000000,0.00072819952667030766,0.00174216027874564460
jpountz,10,0.02300000000000000000,0.00801019479337338431,0.04320326044875355586
abeyad,100,0.11760000000000000000,0.38122892469089546647,0.08227991854636591479
agirbal,100,0.00000000000000000000,0.00000000000000000000,0.00446428571428571429
